"AS","BA","BB","BC","CA","CR","FC","FV","GB","KC","MC","ML","OF","PC","PR","PT","SB","SC","SH","SL","TB","WC","WF","WH"
1,1.23333333333333,1.1,1,1,1.08333333333334,1,1.09090909090909,1.125,1.1,1,1.11111111111111,1.125,1.17316017316017,1.11111111111111,1.33333333333333,1.23333333333333,1,1.16666666666667,1.36601307189543,1,1,1.17316017316017,1
1,1.325,1.23333333333333,1.09090909090909,1,1,1,1.23333333333333,1,1,1.325,1.11111111111111,1,1.36796536796537,1,1,1,1,1.40909090909091,1,1,1,1,1
1.08333333333334,1,1,1.09090909090909,1,1,1,1.17316017316017,1.4,1.1,1,1,1.325,1,1.11111111111111,1.33333333333333,1.125,1,1,1,1.1,1,1.17316017316017,1
1.31168831168831,1.49450549450549,1.33684210526316,1.36796536796537,1.26373626373626,1.45454545454546,1.23333333333333,1.33684210526316,1.4,1.29411764705882,1.14285714285714,1.5,1.45833333333333,1.43115942028986,1.20915032679739,1.53333333333333,1.5,1.52287581699346,1.3030303030303,1.47058823529412,1.325,1.23333333333333,1.24675324675325,1.15942028985507
1.08333333333334,1.52747252747253,1.33684210526316,1.36263736263736,1.53030303030303,1.52747252747253,1.14285714285714,1.09090909090909,1,1.52747252747253,1.36263736263736,1.48484848484848,1.125,1.15942028985507,1,1,1.23333333333333,1,1,1.53333333333333,1.125,1.36601307189543,1,1.09090909090909
1.09090909090909,1.125,1.26842105263158,1.09090909090909,1.14285714285714,1.22826086956522,1.43956043956044,1.3030303030303,1.125,1,1,1,1.325,1.22826086956522,1.20915032679739,1,1.14285714285714,1.48484848484848,1.3030303030303,1.29411764705882,1,1,1.1,1.125
1,1,1.18947368421053,1.24675324675325,1,1,1.11111111111111,1,1.125,1,1,1,1,1,1,1,1,1.11111111111111,1,1,1,1,1,1.09090909090909
1.20915032679739,1.14285714285714,1.49450549450549,1.53333333333333,1.5,1.20915032679739,1.33333333333333,1.325,1.40909090909091,1.18947368421053,1.53333333333333,1,1.53846153846154,1.52105263157895,1,1.53333333333333,1.53846153846154,1.53571428571429,2,1.25,1.49450549450549,1.48484848484848,1.45833333333333,1.46666666666667
1,1.4,1,1,1,1.39130434782609,1.11111111111111,1.17316017316017,1,1.11111111111111,1,1,1.125,1,1,1,1.125,1,1,1,1.18947368421053,1.39473684210526,1.48484848484849,1.22826086956522
1.09090909090909,1.23333333333333,1.26842105263158,1.09090909090909,1,1.08333333333334,1,1.1,1.125,1,1,1,1.125,1.34420289855073,1.11111111111111,1.33333333333333,1,1.11111111111111,1,1,1.18947368421053,1,1,1
1.36601307189543,1.36263736263736,1.29411764705882,1.54545454545455,1,1,1,1,1.46666666666667,1.53333333333333,1.14285714285714,1.54545454545455,1.14285714285714,1.15942028985507,1.23333333333333,1.33333333333333,1.125,1.29411764705882,1.16666666666667,1.49450549450549,1.26842105263158,1.14285714285714,1,1.08333333333334
1.52631578947368,1.40909090909091,1.29411764705882,1.53333333333333,1,1.39130434782609,1.53030303030303,1.18947368421053,1,1.43956043956044,1.53030303030303,1,1.40909090909091,1.36796536796537,1.5,1.5,1.45833333333333,1.53030303030303,1.5,1.52747252747253,1.50326797385621,1.40909090909091,1.53333333333333,1.52941176470588
1,1,1.33684210526316,1,1.14285714285714,1,1,1,1,1.18947368421053,1.125,1,1,1,1.11111111111111,1,1,1,1,1,1.4421052631579,1,1.09090909090909,1.08333333333334
1.15942028985507,1.23333333333333,1,1.17316017316017,1,1.34420289855073,1,1.17316017316017,1,1,1,1,1.325,1,1,1,1,1,1,1,1,1,1,1
1,1.125,1,1,1,1,1.20915032679739,1.4421052631579,1.23333333333333,1,1.125,1,1.23333333333333,1,1,1,1.125,1.42483660130719,1,1,1.18947368421053,1,1,1
1.39130434782609,1.5,1.39473684210526,1.41558441558442,1.52747252747253,1.5072463768116,1.45833333333333,1.24675324675325,1.325,1.52105263157895,1.45833333333333,1.52941176470588,1.325,1.28985507246377,1,1.33333333333333,1.36263736263736,1.29411764705882,1.54545454545455,1.11111111111111,1.18947368421053,1.26842105263158,1.45454545454546,1.52173913043478
1,1,1.1,1.48484848484849,1,1.15942028985507,1,1.09090909090909,1,1.1,1,1,1.125,1.15942028985507,1.11111111111111,1,1,1,1,1,1,1.18947368421053,1,1
1,1.125,1.1,1,1,1.125,1,1,1,1.25,1,1.53333333333333,1,1,1,1,1.125,1,1.3030303030303,1,1,1,1,1
1,1,1,1,1,1,1.42483660130719,1,1,1,1,1,1,1,1,1,1,1,1.40909090909091,1.11111111111111,1,1.1,1,1.16666666666667
1.125,1.48484848484848,1.26842105263158,1.53030303030303,1.6,1.39473684210526,1.48484848484848,1.125,1.33333333333333,1.125,1.14285714285714,1.23333333333333,1.2,1.15942028985507,1,1.33333333333333,1.23333333333333,1.3030303030303,1.42857142857143,1.48484848484848,1.14285714285714,1.35555555555556,1,1.11111111111111
1.23333333333333,1,1,1.50526315789474,1,1,1,1,1,1,1.23333333333333,1.11111111111111,1,1.08333333333334,1.16666666666667,1,1.125,1,1.2,1.54545454545455,1.29411764705882,1,1.17316017316017,1
1,1.23333333333333,1,1,1,1.22826086956522,1,1,1,1,1,1,1,1,1,1,1.125,1.11111111111111,1.16666666666667,1,1.18947368421053,1.1,1,1
1,1,1,1,1,1,1,1,1.36263736263736,1,1,1,1.14285714285714,1,1,1,1.125,1.20915032679739,1,1,1,1,1,1.08333333333334
1.48484848484848,1,1.16666666666667,1,1,1,1,1.43956043956044,1,1,1,1.11111111111111,1.26373626373626,1.39473684210526,1,1,1.125,1.33333333333333,1,1.50326797385621,1.3030303030303,1.43956043956044,1.4,1
1.20915032679739,1.52747252747253,1.50326797385621,1.33333333333333,1.2,1,1.52287581699346,1.49450549450549,1.53333333333333,1.53571428571429,1.57142857142857,1,1.53333333333333,1.52747252747253,1.36263736263736,NA,1.53333333333333,1.52747252747253,1.53571428571429,1.11111111111111,1.2,1.53030303030303,1.2,1.29411764705882
1.15942028985507,1.23333333333333,1.20915032679739,1.09090909090909,1,1.17316017316017,1.45833333333333,1.09090909090909,1,1,1.125,1.11111111111111,1,1.22826086956522,1,1.33333333333333,1.125,1,1.2,1,1.33684210526316,1.1,1.09090909090909,1.24675324675325
1,1,1.1,1,1,1,1,1,1,1,1,1.29411764705882,1.125,1,1,1,1,1,1,1.50326797385621,1.1,1,1.09090909090909,1
1.45833333333333,1.53333333333333,1.26373626373626,1.42857142857143,1.40909090909091,1.4,1.53333333333333,1.5,1.42857142857143,1.16666666666667,1.33333333333333,1.25,1.40909090909091,1.40909090909091,1.35555555555556,2,1.25,1,1.53571428571429,1.2,1.57142857142857,1.25,1.42483660130719,1.525
1.08333333333334,1,1.1,1.09090909090909,1.14285714285714,1,1,1.09090909090909,1,1,1,1.11111111111111,1.125,1,1.20915032679739,1,1,1,1,1.20915032679739,1,1,1.09090909090909,1
1.52287581699346,1.52747252747253,1.50526315789474,1.52631578947368,1.40909090909091,1.54545454545455,1.52747252747253,1.4,1.49450549450549,1.54545454545455,1.52747252747253,1.53030303030303,1.48484848484848,1.51948051948052,1.53333333333333,1.6,1.3030303030303,1.52747252747253,1.48484848484848,1.50326797385621,1.53333333333333,1.47058823529412,1.52105263157895,1.51811594202899
1.25,1,1,1.41558441558442,1,1,1,1,1,1,1.14285714285714,1,1,1.08333333333334,1.53333333333333,1.6,1,1,1,1.26373626373626,1.43956043956044,1,1,1.08333333333334
1.31168831168831,1.53333333333333,1.29411764705882,1.4421052631579,1.49450549450549,1.48484848484849,1.16666666666667,1.42483660130719,1.16666666666667,1.52287581699346,1.53571428571429,1.52287581699346,1.49450549450549,1.41558441558442,1.36601307189543,1.33333333333333,1.43956043956044,1.23333333333333,1.46666666666667,1.125,1.47058823529412,1.4421052631579,1.47894736842105,1.20915032679739
1.43956043956044,1.45833333333333,1.53333333333333,1.42483660130719,1.46666666666667,1.41558441558442,1.325,1.36601307189543,1.49450549450549,1.54545454545455,1.53333333333333,1.525,1,1.43956043956044,1.42483660130719,1.53333333333333,1.57142857142857,1.26373626373626,1.6,1.53333333333333,1.46666666666667,1.52747252747253,1.36601307189543,1.525
1.53030303030303,1.26373626373626,1.4,1,1,1,1,1.11111111111111,1.53333333333333,1,1.14285714285714,1,1,1.24675324675325,1.49450549450549,1,1,1.49450549450549,1.16666666666667,1.48484848484848,1.53333333333333,1.18947368421053,1.26373626373626,1.08333333333334
1.18947368421053,1.53030303030303,1.40909090909091,1.23333333333333,1.53571428571429,1.25,1.16666666666667,1.52287581699346,1.4,1.23333333333333,1.25,1,1.2,1.2,1.40909090909091,1,1.42857142857143,1.23333333333333,NA,1.14285714285714,1.325,1.35555555555556,1.11111111111111,1.2
1.39130434782609,1,1.1,1.31168831168831,1,1,1,1,1,1,1.125,1,1,1,1,1.5,1,1,1,1.29411764705882,1.33684210526316,1,1.17316017316017,1
1,1,1,1.26373626373626,1,1,1,1.18947368421053,1,1,1,1,1.125,1.15942028985507,1.36263736263736,1,1.23333333333333,1.20915032679739,1.16666666666667,1.53333333333333,1.35555555555556,1.1,1.36263736263736,1
1,1.36263736263736,1,1.09090909090909,1.57142857142857,1.29411764705882,1.29411764705882,1,1.23333333333333,1.49450549450549,1,1.40909090909091,1,1,1.11111111111111,1,1.125,1,1,1,1,1,1.09090909090909,1
1,1,1,1,1.5,1,1.325,1,1.125,1.1,1,1,1,1.15942028985507,1,1,1,1,1,1,1,1,1.09090909090909,1.26373626373626
1.325,1,1,1.36263736263736,1,1,1.11111111111111,1,1.125,1,1.4,1,1,1,1.2,1.53333333333333,1,1,1,1.43956043956044,1,1,1.09090909090909,1
1,1.125,1,1,1.49450549450549,1.08333333333334,1,1,1.4,1.1,1,1,1.125,1,1,1,1.23333333333333,1.325,1,1,1,1,1.45454545454546,1.5072463768116
1.34420289855073,1,1.43956043956044,1,1,1,1,1.3030303030303,1.125,1,1.325,1,1.26373626373626,1.39473684210526,1.11111111111111,1.53333333333333,1.23333333333333,1.45833333333333,1.16666666666667,1,1.1,1.525,1.17316017316017,1.08333333333334
1.36601307189543,1.48484848484848,1.525,1.5,1.57142857142857,1.48913043478261,1.52747252747253,1.31168831168831,1.48484848484848,1.42483660130719,1.48484848484848,1.53846153846154,1.125,1.53333333333333,1.47058823529412,1.53333333333333,1.43956043956044,1.45833333333333,1.53571428571429,1.33333333333333,1.42857142857143,1.50526315789474,1.47058823529412,1.52105263157895
1.18947368421053,1.53333333333333,1.18947368421053,1,1.42857142857143,1.50649350649351,1.14285714285714,1.31168831168831,1,1.50526315789474,1.25,1.52747252747253,1.325,1.52105263157895,1,1,1.4,1,1.46666666666667,1.50326797385621,1.25,1.5,1.26842105263158,1.33684210526316
1.525,1.55555555555556,1.52941176470588,1.52105263157895,1.57142857142857,1.47058823529412,1.52287581699346,1.51948051948052,1.53333333333333,1.525,1.48484848484848,1.48484848484848,1.52747252747253,1.52380952380952,1.53333333333333,2,1.49450549450549,1.35555555555556,1.55555555555556,1.53571428571429,1.52287581699346,1.525,1.53333333333333,1.52287581699346
1.08333333333334,1,1.1,1,1,1.17316017316017,1.49450549450549,1,1,1.1,1,1,1.4,1.28985507246377,1.20915032679739,1,1.23333333333333,1.11111111111111,1.35555555555556,1.4,1.1,1.18947368421053,1.09090909090909,1.11111111111111
1.5,1.53571428571429,1.25,1.525,1.25,1.52287581699346,1.40909090909091,1.47894736842105,1.53571428571429,1.52105263157895,1.53030303030303,1.5,1.49450549450549,1.47058823529412,1.46666666666667,1.33333333333333,1.48484848484848,1.36263736263736,1.53571428571429,1.4,1.66666666666667,1.53333333333333,1.53333333333333,1.49450549450549
1,1.35555555555556,1,1,1,1,1.20915032679739,1.09090909090909,1.23333333333333,1.525,1,1.5,1.125,1.08333333333334,1,1,1,1,1,1,1.26842105263158,1,1,1.40909090909091
1.34420289855073,1,1,1.17316017316017,1,1.08333333333334,1,1.31168831168831,1,1,1,1,1,1.15942028985507,1.11111111111111,1,1,1,1,1,1,1,1.31168831168831,1
1.15942028985507,1.325,1,1,1.14285714285714,1.15942028985507,1,1.09090909090909,1.4,1,1.23333333333333,1.11111111111111,1.125,1,1.11111111111111,1,1,1,1,1.11111111111111,1,1.1,1.17316017316017,1
1.24675324675325,1.23333333333333,1.26842105263158,1,1,1.22826086956522,1.11111111111111,1.1,1,1.18947368421053,1.23333333333333,1,1,1.15942028985507,1.50326797385621,1,1,1.125,1.35555555555556,1.20915032679739,1.1,1.23333333333333,1,1
1.09090909090909,1.125,1,1.17316017316017,1.36263736263736,1.08333333333334,1,1,1,1,1,1,1,1,1.43956043956044,1,1,1,1,1.11111111111111,1,1.18947368421053,1.24675324675325,1
1.08333333333334,1.3030303030303,1.20915032679739,1,1.35555555555556,1.33684210526316,1.20915032679739,1.09090909090909,1,1.39473684210526,1,1.23333333333333,1.125,1.22826086956522,1,1,1,1,1,1,1,1.1,1.17316017316017,1.09090909090909
1,1,1.47894736842105,1.09090909090909,1,1,1,1.47058823529412,1,1.1,1.125,1,1.525,1.45454545454546,1,1.53333333333333,1.45833333333333,1.53846153846154,1.40909090909091,1.11111111111111,1.1,1.39473684210526,1,1.08333333333334
1,1,1,1,1.26373626373626,1,1,1,1,1,1,1,1,1.17316017316017,1,1,1,1,1,1,1.1,1,1,1.18947368421053
1.17316017316017,1.125,1,1,1,1.08333333333334,1.20915032679739,1,1.125,1,1,1,1,1,1,1,1.125,1.29411764705882,1,1.11111111111111,1,1.1,1,1.08333333333334
1.15942028985507,1.125,1,1.09090909090909,1,1.08333333333334,1,1.17316017316017,1,1,1.23333333333333,1,1.125,1.39130434782609,1.11111111111111,1.53333333333333,1.525,1.11111111111111,1.3030303030303,1,1.18947368421053,1.36601307189543,1.17316017316017,1
1,1,1.26842105263158,1.09090909090909,1,1,1.11111111111111,1.09090909090909,1.125,1.1,1.23333333333333,1,1,1.08333333333334,1,1,1.23333333333333,1.36601307189543,1,1,1,1,1,1
1.525,1.53846153846154,1.53030303030303,1.5,1.48484848484848,1.43115942028986,1.47058823529412,1.5,1.46666666666667,1.52105263157895,1.49450549450549,1.48484848484848,1.40909090909091,1.46376811594203,1.54545454545455,1,1.54545454545455,1.49450549450549,1.53030303030303,1.36263736263736,1.29411764705882,1.5,1.36601307189543,1.51948051948052
1.08333333333334,1,1.1,1,1.53571428571429,1.41558441558442,1.26373626373626,1.09090909090909,1,1.4,1.23333333333333,1.325,1,1.24675324675325,1,1,1.125,1,1.40909090909091,1.11111111111111,1,1,1.18947368421053,1.39473684210526
1,1,1,1,1.26373626373626,1,1.23333333333333,1,1,1,1,1,1,1,1,1,1.23333333333333,1,1.2,1,1,1,1,1.33684210526316
1.24675324675325,1,1,1.24675324675325,1,1,1,1.09090909090909,1,1,1.125,1,1,1.15942028985507,1.20915032679739,1,1,1,1.16666666666667,1,1.18947368421053,1,1,1
1,1.125,1,1,1.14285714285714,1,1.20915032679739,1,1,1.33684210526316,1.23333333333333,1,1,1,1,1,1,1.11111111111111,1,1,1,1.26842105263158,1,1.08333333333334
1.17316017316017,1.40909090909091,1.525,1.24675324675325,1.3030303030303,1.31168831168831,1.525,1.4421052631579,1.45833333333333,1.50526315789474,1.53333333333333,1.47058823529412,1.45833333333333,1.48913043478261,1.23333333333333,1,1.54545454545455,1.53333333333333,1.2,1.125,1.525,1.18947368421053,1.36601307189543,1.51811594202899
1.08333333333334,1.125,1.26842105263158,1.09090909090909,1,1,1,1.17316017316017,1.26373626373626,1,1.125,1.29411764705882,1,1.22826086956522,1,1,1.325,1,1,1,1,1.1,1,1
1,1.3030303030303,1,1.09090909090909,1,1.525,1.125,1.09090909090909,1,1.4421052631579,1,1.54545454545455,1,1,1.11111111111111,1,1.125,1.11111111111111,1,1,1.1,1.50526315789474,1.36796536796537,1.08333333333334
1.15942028985507,1,1,1,1.14285714285714,1,1.20915032679739,1,1.3030303030303,1,1.125,1,1,1,1,1,1,1.11111111111111,1,1,1,1.26842105263158,1.09090909090909,1.22826086956522
1,1.45833333333333,1,1,1,1.08333333333334,1.11111111111111,1.17316017316017,1.125,1.18947368421053,1,1.11111111111111,1.23333333333333,1.08333333333334,1.29411764705882,1,1,1.29411764705882,1,1,1.1,1,1.09090909090909,1
1.48484848484849,1,1.18947368421053,1.23333333333333,1.14285714285714,1,1.20915032679739,1.17316017316017,1.45833333333333,1.1,1,1,1.325,1.28985507246377,1.42483660130719,1,1.23333333333333,1.36601307189543,1,1.20915032679739,1.1,1.18947368421053,1.1,1
1.325,1,1.3030303030303,1.25,1,1,1,1.525,1,1,1,1,1,1.41558441558442,1.49450549450549,1,1.3030303030303,1,1.35555555555556,1.53846153846154,1.42857142857143,1.36263736263736,1.53333333333333,1
1,1.125,1,1,1,1,1.43956043956044,1.09090909090909,1,1.18947368421053,1.3030303030303,1,1,1.22826086956522,1,1,1.23333333333333,1.11111111111111,1.53030303030303,1.20915032679739,1,1.26842105263158,1.17316017316017,1.525
1.08333333333334,1.2,1.1,1.09090909090909,1.26373626373626,1.08333333333334,1.11111111111111,1.17316017316017,1,1.4421052631579,1.23333333333333,1.5,1,1.15942028985507,1.20915032679739,1,1.325,1,1,1,1.1,1.18947368421053,1,1
1,1,1,1,1,1,1.42483660130719,1,1,1,1.14285714285714,1,1.125,1,1,1,1,1,1.48484848484848,1.11111111111111,1,1,1,1.08333333333334
1.46376811594203,1.53030303030303,1.5,1.525,1.53333333333333,1.36601307189543,1.53333333333333,1.50526315789474,1.54545454545455,1.52631578947368,1.57142857142857,1.52287581699346,1.525,1.525,1.5,1.5,1.525,1.49450549450549,1.53333333333333,1.47058823529412,1.53846153846154,1.52287581699346,1.29411764705882,1.5072463768116
1.08333333333334,1.23333333333333,1.1,1,1,1,1,1.24675324675325,1,1,1.23333333333333,1,1.23333333333333,1.15942028985507,1.11111111111111,1,1,1,1,1.47058823529412,1.18947368421053,1,1,1.08333333333334
1.53333333333333,1.14285714285714,1.55555555555556,1.47894736842105,1.14285714285714,1.15942028985507,1.26373626373626,1.52105263157895,1.42857142857143,1,1.33333333333333,1.11111111111111,1.5,1.50326797385621,1.46666666666667,1.5,1.6,1.53333333333333,1.46666666666667,1.48484848484848,1.5,1.55555555555556,1.29411764705882,1.08333333333334
1.52747252747253,1.25,1.55555555555556,1.53571428571429,NA,1,1,1.35555555555556,1.3030303030303,1,1.53333333333333,1.45833333333333,1.3030303030303,1.48484848484849,1,1,1.36263736263736,1.14285714285714,1.5,1.25,1.40909090909091,1.49450549450549,1,1.53571428571429
1.26842105263158,1.53846153846154,1.2,1.53030303030303,1.53846153846154,1.50326797385621,1.25,1.18947368421053,1.53333333333333,1.53030303030303,1.35555555555556,1.54545454545455,1.40909090909091,1.4,1.16666666666667,1,1.2,1.3030303030303,1,1.36601307189543,1.125,1.43956043956044,1.43956043956044,1.46666666666667
1.11111111111111,1.2,1.52941176470588,1.49450549450549,1,1.17316017316017,1.53333333333333,1.51948051948052,1,1.11111111111111,1.5,1,1.53030303030303,1.53333333333333,1.35555555555556,2,1.53333333333333,1.48484848484848,1.55555555555556,1.23333333333333,1.4421052631579,1.55555555555556,1.23333333333333,1.3030303030303
1.09090909090909,1,1.52287581699346,1.52105263157895,NA,1.16666666666667,1.52287581699346,1.50526315789474,1.53846153846154,1.11111111111111,1.48484848484848,1,1.53030303030303,1.36601307189543,1.11111111111111,1.66666666666667,1.5,1.525,1.53333333333333,1.14285714285714,1.43956043956044,1.52631578947368,1.53333333333333,1.53333333333333
1.24675324675325,1.23333333333333,1.39473684210526,1.09090909090909,1,1,1,1.24675324675325,1,1,1,1,1.325,1.08333333333334,1,1,1.23333333333333,1.20915032679739,1,1,1,1.26842105263158,1.09090909090909,1
1.22826086956522,1.26373626373626,1.1,1.42483660130719,1.46666666666667,1.4421052631579,1.53846153846154,1.09090909090909,1.125,1.11111111111111,1,1,1.23333333333333,1.3030303030303,1,1.33333333333333,1,1,1,1,1.18947368421053,1.18947368421053,1.45833333333333,1.51948051948052
1,1,1.18947368421053,1,1,1,1,1.24675324675325,1,1,1.125,1,1,1.08333333333334,1,1,1,1.20915032679739,1,1,1,1.1,1,1
1.47894736842105,1,1.26373626373626,1.5,1,1.24675324675325,1.11111111111111,1.50326797385621,1.2,1.26842105263158,1.36263736263736,1,1.43956043956044,1.50649350649351,1.5,1.5,1.48484848484848,1.45833333333333,1.40909090909091,1.40909090909091,1.23333333333333,1.52747252747253,1.52380952380952,1.22826086956522
1.36796536796537,1,1.46666666666667,1.43956043956044,1,1,1,1,1.53030303030303,1.18947368421053,1,1.11111111111111,1.16666666666667,1.33684210526316,1.35555555555556,2,1,1,1.16666666666667,1,1.2,1.26373626373626,1.26842105263158,1
1.53030303030303,1.55555555555556,1.4421052631579,1.525,1.53333333333333,1.42483660130719,1.5,1.525,1.53030303030303,1.23333333333333,1.53333333333333,1.45833333333333,1.53030303030303,1.5072463768116,1.48484848484848,1.53333333333333,1.52747252747253,1.5,1.53571428571429,1.53846153846154,1.53846153846154,1.52941176470588,1.53030303030303,1.52941176470588
